ligando,BalabanJ,BertzCT,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,MolLogP,MolMR,MolWt,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAmideBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,RingCount,FractionCSP3,NumSpiroAtoms,NumBridgeheadAtoms,TPSA,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,MQNs_atom_counts_c,MQNs_atom_counts_f,MQNs_atom_counts_cl,MQNs_atom_counts_br,MQNs_atom_counts_i,MQNs_atom_counts_s,MQNs_atom_counts_p,MQNs_atom_counts_an,MQNs_atom_counts_cn,MQNs_atom_counts_ao,MQNs_atom_counts_co,MQNs_atom_counts_hac,MQNs_bond_counts_asb,MQNs_bond_counts_adb,MQNs_bond_counts_atb,MQNs_bond_counts_csb,MQNs_bond_counts_cdb,MQNs_bond_counts_ctb,MQNs_bond_counts_rbc,MQNs_polarity_counts_hbam,MQNs_polarity_counts_hba,MQNs_polarity_counts_hbdm,MQNs_polarity_counts_hbd,MQNs_polarity_counts_negc,MQNs_polarity_counts_posc,MQNs_topology_counts_asv,MQNs_topology_counts_adv,MQNs_topology_counts_atv,MQNs_topology_counts_aqv,MQNs_topology_counts_cdv,MQNs_topology_counts_ctv,MQNs_topology_counts_cqv,MQNs_topology_counts_r3,MQNs_topology_counts_r4,MQNs_topology_counts_r5,MQNs_topology_counts_r6,MQNs_topology_counts_r7,MQNs_topology_counts_r8,MQNs_topology_counts_rg,MQNs_topology_counts_rgIO,MQNs_topology_counts_afrc,MQNs_topology_counts_bfrc,nAtom,nHeavyAtom,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsT,nBondsQ,nBondsM,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nFRing,nF4Ring,nF5Ring,nF6Ring,nF7Ring,nF8Ring,nF9Ring,nF10Ring,nF11Ring,nF12Ring,nFG12Ring,nTRing,nT4Ring,nT5Ring,nT6Ring,nT7Ring,nT8Ring,nT9Ring,nT10Ring,nT11Ring,nT12Ring,nTG12Ring,nHeteroRing,n3HeteroRing,n4HeteroRing,n5HeteroRing,n6HeteroRing,n7HeteroRing,n8HeteroRing,n9HeteroRing,n10HeteroRing,n11HeteroRing,n12HeteroRing,nG12HeteroRing,nFHeteroRing,nF4HeteroRing,nF5HeteroRing,nF6HeteroRing,nF7HeteroRing,nF8HeteroRing,nF9HeteroRing,nF10HeteroRing,nF11HeteroRing,nF12HeteroRing,nFG12HeteroRing,nTHeteroRing,nT4HeteroRing,nT5HeteroRing,nT6HeteroRing,nT7HeteroRing,nT8HeteroRing,nT9HeteroRing,nT10HeteroRing,nT11HeteroRing,nT12HeteroRing,nTG12HeteroRing,PBF,PMI1,PMI2,PMI3,NPR1,NPR2,RadiusOfGyration,InertialShapeFactor,Eccentricity,Asphericity,SpherocityIndex
lig_3314,3.854025891200865,673.641757117766,67383.85176370389,-1.44,1.8962758412554706,3.809658461029751,1.7840075614366737,19.0330157158901,10.75194197036826,17.816496580927726,8.770620726159658,1.760310363079829,1.0353528845145639,0.5744419604112734,5.816496580927726,2.8623724356957947,1.760310363079829,1.0353528845145639,0.5744419604112734,2.1292999999999997,48.559800000000024,164.2040000000001,164.083729624,12,152.10799999999998,1,2,2,1,2,5,64,0,1,0,0,0,0,0,1,0,0,1,0.2,0,0,29.46,89.055663786743,9.84567114490726,0.0,0.0,0.0,6.531038962001867,12.09449045369886,24.021213808352964,2.7415171123404405,19.374779464414566,0.0,11.49902366656781,0.0,1.4311996572326342,0.0,24.924015262779676,1.4311996572326342,0.0,0.0,6.372924901329379,7.037952458882589,36.27381832272431,0.0,11.49902366656781,0.0,4.736862953800049,13.577960307222435,6.372924901329379,0.0,20.641795609569414,30.710366831027315,0.0,0.0,0.0,0.0,11.49902366656781,0.0,61.18371934950409,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,16.509543775105055,0.0,0.0,92.97263709110189,0.0,4.051352513227513,-0.9356018518518512,-1.8311649659863942,-4.089603174603173,-3.0037613378684807,-1.2181125729612827,-3.112412367724869,0.0,10,0,0,0,0,0,0,0,0,2,0,12,17,1,0,3,3,0,5,4,2,0,0,0,0,0,2,2,2,0,6,0,0,0,0,1,0,0,0,0,0,0,24,12,12,0,10,0,2,0,0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,23.0,17.0,5.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5339755241998897,345.6097405243896,845.3435846321908,1127.0297762805744,0.3066553766351866,0.7500632214190428,2.6567351931318415,0.002170260653767977,0.9518206133409445,0.3497823608843975,0.15280479902066485
lig_3893,7.275507897866877,925.8635065694041,5323136.860647167,-0.08,1.8009083288277337,10.997399380804952,11.920000000000002,31.077350269189626,15.443375672974065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,176.12999999999997,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.39097999013937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,14,23,0,12,0,2,0,0,0.0,0.0,0.0,0.0,0.0,13.0,36.0,34.0,34.0,11.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
lig_3931,7.605507949396133,1459.0443187636902,2139345404.1345444,-0.08,2.861425511587772,16.972854122621566,17.920000000000005,42.38675134594813,21.574143954778485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,248.19599999999994,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.44119061349298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,20,31,0,18,0,2,0,0,0.0,0.0,0.0,0.0,0.0,19.0,50.0,46.0,46.0,15.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
lig_4133,3.46251994656367,523.950935167277,8250.659357972154,-1.5099999999999998,2.236155362485988,3.0531381005525,1.490370509139573,14.955665446700477,8.597241431989008,13.22474487139159,6.474744871391589,1.5936436964131622,0.9499149571305298,0.4957908118985982,5.224744871391589,2.5664965809277263,1.5936436964131622,0.9499149571305298,0.4957908118985982,1.1787999999999998,39.446300000000015,152.14900000000006,152.04734411599998,11,144.08499999999998,1,3,3,1,3,3,58,0,1,0,0,0,0,0,1,0,0,1,0.125,0,0,46.53,75.55702268950655,9.84567114490726,0.0,4.794537184071822,0.0,0.0,12.08483741532659,12.08483741532659,0.0,16.633262352074127,11.3129633249809,0.0,0.0,1.4311996572326342,5.969305287951849,24.23551822217062,1.4311996572326342,0.0,0.0,0.0,7.037952458882589,29.733126322350174,0.0,5.749511833283905,5.969305287951849,0.0,19.547265595174288,4.736862953800049,0.0,19.953298568960356,24.16967483065318,0.0,0.0,0.0,0.0,5.749511833283905,0.0,48.48989590246851,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,11.026509550424175,4.794537184071822,0.0,60.65051740835223,11.583154289493574,3.9830706727135294,-0.8359953703703702,-2.3106481481481485,-3.0768820861678003,0.0,0.0,-3.076550099206349,0.0,8,0,0,0,0,0,0,0,0,3,0,11,12,1,0,3,3,0,3,6,3,0,0,0,0,1,2,1,1,0,6,0,0,0,0,1,0,0,0,0,0,0,19,11,8,0,8,0,3,0,0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,18.0,12.0,4.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10278433426602866,234.12429636450747,620.8309280669808,851.7019711350325,0.27488993133654305,0.728929777207891,2.3682284773356423,0.0031134307225979753,0.9614757020589707,0.4011740980701673,0.03031469788050505
lig_5298,2.3336956323042566,2620.33293820149,399443341070.9825,-0.4799999999999999,12.579947954912898,11.947820412764484,5.210343539131513,44.52169687848068,26.2506316415476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,484.29500000000047,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.99862863688273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,37,23,0,25,4,8,0,0,0.0,0.0,0.0,0.0,0.0,40.0,61.0,53.0,33.0,12.0,8.0,8.0,0.0,0.0,28.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
lig_6054,3.6986747235584145,481.73649564697394,8116.578594001201,-0.8200000000000001,1.275893527746614,3.2539886368490754,1.8590386018272278,15.171208396324303,8.486086652322761,14.408248290463863,7.112372435695795,1.2270620726159658,0.6760310363079829,0.3635310363079829,4.408248290463863,2.2041241452319316,1.2270620726159658,0.6760310363079829,0.3635310363079829,1.2213999999999998,37.23180000000001,122.16699999999993,122.07316494,9,112.08699999999997,1,1,1,1,1,3,48,0,1,0,0,0,0,0,1,0,0,1,0.25,0,0,20.23,69.09189636029157,5.1088081911072125,0.0,0.0,0.0,0.0,30.212093538316473,11.936376393026375,9.300502355256729,9.59530989319154,0.0,0.0,1.4311996572326342,0.0,0.0,17.44563519663919,1.4311996572326342,0.0,0.0,6.372924901329379,6.558985242916289,35.77554503001347,0.0,0.0,0.0,0.0,13.098993091256135,6.372924901329379,0.0,17.900278497228975,30.212093538316473,0.0,0.0,0.0,0.0,0.0,0.0,48.70745517425914,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,13.768026662764614,0.0,0.0,73.46536163076343,0.0,3.649188161375661,-0.878935185185185,0.0,-3.988829365079364,-3.081134259259259,-3.1656509826152677,0.0,0.0,8,0,0,0,0,0,0,0,0,1,0,9,13,0,0,3,3,0,3,2,1,0,0,0,0,0,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,19,9,10,0,8,0,1,0,0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,19.0,13.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5670738198886949,116.38240934757869,557.457236784791,624.5507331920935,0.18634580533233136,0.8925731844643172,2.3052110461359265,0.0076693135111048204,0.9824842191277399,0.5425066059620122,0.22102731266540757
lig_6549,7.420909061508969,654.2260726955808,239699.56729863922,-0.56,1.2355953726763504,4.345263593221741,5.863728813559322,24.01650785794505,12.441428453584242,23.408248290463863,11.362372435695795,1.5561862178478973,0.6020620726159658,0.21301551815399145,5.408248290463863,2.4541241452319316,1.5561862178478973,0.6020620726159658,0.21301551815399145,2.6698000000000013,49.48580000000003,154.25300000000016,154.135765196,11,136.10899999999998,1,1,1,1,1,8,64,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,20.23,94.81489700637432,5.1088081911072125,0.0,0.0,0.0,6.531038962001867,17.6772480221404,33.3015261545458,17.819861230212858,11.084085035664568,0.0,0.0,1.4311996572326342,0.0,0.0,28.411703646000948,1.4311996572326342,0.0,0.0,38.902576965529484,0.0,24.20828698414227,0.0,0.0,0.0,0.0,12.141058659323535,0.0,0.0,56.60442160943959,24.20828698414227,0.0,0.0,0.0,0.0,0.0,0.0,63.110863949671746,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,24.734095112126372,0.0,0.0,134.33256031116147,0.0,3.877716364323507,-5.764597505668935,0.0,-3.7537235449735458,-8.251388888888894,-12.773900069286976,0.0,0.0,10,0,0,0,0,0,0,0,0,1,0,11,26,2,0,0,0,0,8,2,1,0,0,0,0,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,18,0,10,0,1,0,0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,26.0,26.0,8.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785017827976832,205.69494900558124,1127.0142980088156,1145.3486536884495,0.17959155785722264,0.9839923366386379,2.8341570833055876,0.004783745742886174,0.9837412629072829,0.564135867521666,0.26327519159790236
lig_6654,3.210961476766724,658.6147065345111,86054.39678945318,-0.26,1.0405405665459628,1.6637425470500236,0.5744620757576451,21.154700538379252,11.0267090063074,21.0,10.75,2.25,1.5625,0.9375,5.0,2.75,2.25,1.5625,0.9375,2.9987000000000013,43.75200000000002,136.23800000000003,136.125200512,10,120.10999999999997,0,0,0,0,0,3,56,0,0,1,3,0,0,0,0,1,3,3,0.8,0,2,0.0,85.80199272084126,0.0,0.0,0.0,0.0,0.0,25.32896051069619,36.800647760077375,20.561378342553297,1.3707585561702202,0.0,0.0,0.0,0.0,0.0,21.932136898723517,0.0,0.0,17.202905840122938,33.3015261545458,0.0,11.625176276104835,0.0,0.0,0.0,0.0,0.0,0.0,17.202905840122938,55.23366305326937,11.625176276104835,0.0,0.0,0.0,0.0,0.0,0.0,62.12960827077356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.932136898723517,0.0,0.0,125.33460648148147,0.0,0.0,-5.219675925925926,-7.163425925925927,-1.4428240740740736,-7.076967592592594,-11.098379629629633,0.0,0.0,10,0,0,0,0,0,0,0,0,0,0,10,19,0,0,7,1,0,3,0,0,0,0,0,0,0,0,0,3,0,2,5,0,1,0,2,0,0,0,0,7,8,26,10,16,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,26.0,26.0,10.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399673565983141,247.82019655642023,376.97446050332036,432.07338260665983,0.5735604333258005,0.8724778606566027,1.9694558740195018,0.0035206083797047153,0.8191632494949465,0.0960920152250297,0.6183832721327697
lig_6987,4.360994408198194,748.4933803518752,116805.35578442735,-0.04,1.4958548547579007,3.5728285052475055,2.193985626557494,22.232050807568875,11.437392608830358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,136.10899999999998,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.27974294222999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,16,0,10,0,1,0,0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,24.0,24.0,8.0,3.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
lig_7127,3.9321645933550995,756.0428909322771,191335.78139924884,-1.44,1.9731675813881728,4.552573360705229,2.246236623067777,21.5330157158901,11.898388579774986,20.316496580927726,10.066496580927726,1.8623724356957947,1.1374149571305296,0.6463063300525896,6.316496580927726,3.0664965809277263,1.8623724356957947,1.1374149571305296,0.6463063300525896,2.4323000000000006,53.44700000000003,178.2310000000001,178.099379688,13,164.11899999999997,0,2,2,0,2,6,70,0,1,0,0,0,0,0,1,0,0,1,0.2727272727272727,0,0,18.46,98.46318812065884,9.473725907600098,0.0,0.0,0.0,6.531038962001867,12.09449045369886,24.021213808352964,2.7415171123404405,30.525007591807814,0.0,11.49902366656781,0.0,0.0,0.0,28.664345693983172,0.0,0.0,0.0,6.372924901329379,14.075904917765177,36.27381832272431,0.0,11.49902366656781,0.0,9.473725907600098,14.075904917765177,6.372924901329379,0.0,24.754071278080072,30.710366831027315,0.0,0.0,0.0,0.0,11.49902366656781,0.0,68.22167180838667,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,19.190619786383078,0.0,0.0,112.7086364638448,0.0,0.0,-1.0355168178382461,-2.205123299319728,-4.575646770282186,-3.1030119756235823,-1.2718162766649865,-6.434187990782734,0.0,11,0,0,0,0,0,0,0,0,2,0,13,20,1,0,3,3,0,6,4,2,0,0,0,0,0,2,2,3,0,6,0,0,0,0,1,0,0,0,0,0,0,27,13,14,0,11,0,2,0,0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,26.0,20.0,6.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6695046004843088,441.90724919924037,914.0102456669603,1220.28348948351,0.36213490800099196,0.7490146785922825,2.688334163934077,0.0016949590212641619,0.932125693459371,0.27801124348807194,0.2312097609569211
lig_7150,3.38189892009317,477.7940288620541,4799.23946823512,-1.31,1.8448445717038684,3.011779444695785,1.34501586290279,14.24855866551393,8.059236629528224,12.816496580927726,6.362372435695795,1.3895195511812306,0.7968218482065811,0.4030931089239487,4.816496580927726,2.3623724356957947,1.3895195511812306,0.7968218482065811,0.4030931089239487,1.4732,37.78150000000001,136.15000000000006,136.052429496,10,128.08599999999998,0,2,2,0,2,2,52,0,1,0,0,0,0,0,1,0,0,1,0.125,0,0,26.3,70.67611867918332,4.736862953800049,0.0,4.794537184071822,0.0,0.0,18.127256122989884,12.08483741532659,0.0,23.56747239994134,0.0,0.0,0.0,0.0,5.969305287951849,20.497468587233627,0.0,0.0,0.0,0.0,7.037952458882589,35.77554503001347,0.0,0.0,5.969305287951849,0.0,13.007257746834437,4.736862953800049,0.0,21.324057125130576,30.212093538316473,0.0,0.0,0.0,0.0,0.0,0.0,48.7828027768479,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,10.96606844936176,4.794537184071822,0.0,60.98423339474678,11.467598733938019,0.0,-0.7943287037037032,-1.4796296296296296,-3.719520975056688,0.0,0.0,-3.0416861536281186,0.0,8,0,0,0,0,0,0,0,0,2,0,10,11,1,0,3,3,0,2,4,2,0,0,0,0,1,1,1,1,0,6,0,0,0,0,1,0,0,0,0,0,0,18,10,8,0,8,0,2,0,0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,17.0,11.0,3.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1181530670738016,140.6708217027095,613.7154482168006,751.1549261806199,0.18727271405643997,0.8170291198612587,2.351378273984718,0.005808092324845798,0.9823079611659139,0.5429603203765189,0.03190218976980288
